,address.houseNumber,street,city,state,zip,address.zipPlus4,sold_month,building.fullBathroomCount,lot.lotDepthFeet,mls.lotSizeSquareFeet,mls.bedroomCount,mls.floorCount,mls.bathroomCount,building.buildingQualityCode,sale.priorSale.price,prev_sale_price,bedrooms_tagged,living_area_tagged,Bathroom_max_tagged,Bathroom_min_tagged,Bathroom_std_tagged,Bathroom_mean_tagged,Floor_max_tagged,Floor_min_tagged,Floor_std_tagged,Floor_mean_tagged,Walls_max_tagged,Walls_min_tagged,Walls_std_tagged,Walls_mean_tagged,Outview_tagged,Outview_std_tagged,Kitchen_level_tagged,Kitchen_level_std_tagged,general.propertyTypeDetail,sale.lastSale.saleDate,sale.priorSale.saleDate,building.yearBuilt,sale.lastSale.price,building.styleCode,building.roofCover,building.exteriorWalls,building.heatSource,building.constructionType,AC,Fireplace,SolarHeat,EvaporativeCooler,AttachedGarage,SpaorHotTub,Spa,Pool,Garage,hoa_type,hoa_amount
3806,11023,11023 s hobart blvd,los angeles,ca,90047,4838,march,1.0,1040.0,5323.0,3.0,1.0,2.0,7.0,501823.0946021492,,3.0,1242.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,Single Family,2020,2016,1947,673132.3051137183,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,100.0
3807,1427,1427 w 96th st,los angeles,ca,90047,3929,may,2.0,1230.0,4792.0,3.0,1.0,2.0,7.0,522757.0517810149,408500.0,3.0,1286.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2019,2016,1926,603549.7686101903,15.0,Roll Composition,Stucco,Central,Wood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3808,1427,1427 w 96th st,los angeles,ca,90047,3929,january,2.0,1230.0,4792.0,3.0,1.0,2.0,7.0,527947.1371410509,,3.0,1286.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2019,2016,1926,610114.8945417944,15.0,Roll Composition,Stucco,Central,Wood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3809,1449,1449 w 88th pl,los angeles,ca,90047,3413,november,1.0,1130.0,4521.0,2.0,1.0,2.0,4.0,249189.66301350956,197500.0,2.0,1234.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2016,2016,1929,596162.6115133329,12.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,100.0
3810,1449,1449 w 88th pl,los angeles,ca,90047,3413,july,1.0,1130.0,4521.0,2.0,1.0,2.0,4.0,250547.84719273608,,2.0,1234.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,4.0,0.0,Single Family,2016,2016,1929,599411.9382205964,12.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,100.0
3811,1523,1523 w 70th st,los angeles,ca,90047,2033,may,2.0,1170.0,4792.0,3.0,1.0,2.0,7.0,516301.237339517,450000.0,3.0,1176.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,Single Family,2021,2020,1922,713674.6002124543,15.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,400.0
3812,1523,1523 w 70th st,los angeles,ca,90047,2033,october,2.0,1170.0,4792.0,3.0,1.0,2.0,7.0,512157.8014314284,,3.0,1176.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,Single Family,2021,2020,1922,697010.2695313869,15.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,400.0
3813,1547,1547 w 99th st,los angeles,ca,90047,3949,december,1.0,1330.0,5704.0,3.0,1.0,1.0,7.0,385583.2299237724,315000.0,3.0,1201.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2017,2017,1940,540428.5587661762,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,300.0
3814,1547,1547 w 99th st,los angeles,ca,90047,3949,august,1.0,1330.0,5704.0,3.0,1.0,1.0,7.0,387460.6614809097,,2.0,1201.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,Single Family,2017,2017,1940,543059.9429962591,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,300.0
3815,1555,1555 w 58th pl,los angeles,ca,90047,1204,february,2.0,1070.0,3210.0,3.0,1.0,3.0,7.0,420767.09054650535,369000.0,3.0,1152.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,1922,592906.8972911676,15.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,300.0
3816,1555,1555 w 58th pl,los angeles,ca,90047,1204,may,2.0,1070.0,3210.0,3.0,1.0,3.0,7.0,419925.0063694739,,3.0,1152.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,Single Family,2021,2020,1922,585436.195486779,15.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,HOA,300.0
3817,1558,1558 w 84th pl,los angeles,ca,90047,5407,january,2.0,800.0,4002.0,3.0,1.0,2.0,9.0,473875.646246054,400000.0,3.0,1269.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2020,2019,1929,668801.119242359,12.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,300.0
3818,1558,1558 w 84th pl,los angeles,ca,90047,5407,september,2.0,800.0,4002.0,3.0,1.0,2.0,9.0,464076.8868875597,,3.0,1269.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,3.6666666666666665,1.0,Single Family,2020,2019,1929,659867.9681893408,12.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3819,1608,1608 w 71st st,los angeles,ca,90047,1934,may,1.0,1070.0,4356.0,3.0,1.0,2.0,4.0,524957.1644247053,423000.0,3.0,1212.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2019,2017,1927,550812.4101879406,15.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,400.0
3820,1608,1608 w 71st st,los angeles,ca,90047,1934,april,1.0,1070.0,4356.0,3.0,1.0,2.0,4.0,526770.7423230761,,3.0,1212.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2019,2017,1927,552239.1587131124,15.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,400.0
3821,1703,1703 w 109th pl,los angeles,ca,90047,4617,january,1.0,1050.0,5461.0,3.0,1.0,1.0,7.0,374797.233221309,290000.0,3.0,1261.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Single Family,2016,2016,1946,568657.8710943998,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,185.0
3822,1703,1703 w 109th pl,los angeles,ca,90047,4617,july,1.0,1050.0,5461.0,3.0,1.0,1.0,7.0,367893.0414475618,,3.0,1261.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.6666666666666665,1.3333333333333333,Single Family,2016,2016,1946,558182.5456445765,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,185.0
3823,1107,1107 w 127th st,compton,ca,90222,1121,march,1.0,1040.0,5123.0,2.0,1.0,1.0,9.0,437486.8004223865,340000.0,2.0,728.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2018,2016,1942,478713.41482440685,,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,100.0
3824,1107,1107 w 127th st,compton,ca,90222,1121,september,1.0,1040.0,5123.0,2.0,1.0,1.0,9.0,429235.7197706875,,2.0,728.0,5.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2018,2016,1942,472170.1270672961,,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,100.0
3825,708,708 w 138th st,compton,ca,90222,3514,march,1.0,,3998.0,2.0,,1.0,7.0,68995.9714086324,173000.0,2.0,720.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2017,2015,1925,411840.6043907494,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3826,708,708 w 138th st,compton,ca,90222,3514,november,1.0,,3998.0,2.0,,1.0,7.0,68162.80162958322,,2.0,720.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,Single Family,2017,2015,1925,405010.13125204906,,,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3827,1212,1212 w 131st st,compton,ca,90222,1938,may,1.0,1200.0,4081.0,2.0,1.0,1.0,10.0,358315.7270469624,280000.0,2.0,670.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,Single Family,2017,2016,1953,372310.04569128033,21.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
3828,1212,1212 w 131st st,compton,ca,90222,1938,april,1.0,1200.0,4081.0,2.0,1.0,1.0,10.0,359828.7770379255,,2.0,670.0,4.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,Single Family,2017,2016,1953,373596.27115111775,21.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
3829,2054,2054 e stockwell st,compton,ca,90222,3501,october,1.0,900.0,2178.0,2.0,1.0,1.0,10.0,426798.16785952373,375000.0,2.0,666.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,1950,500976.13122568437,,,Stucco,,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3830,2054,2054 e stockwell st,compton,ca,90222,3501,october,1.0,900.0,2178.0,2.0,1.0,1.0,10.0,426798.16785952373,310000.0,2.0,666.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,0.0,3.6666666666666665,1.0,Single Family,2021,2020,1950,500976.13122568437,,,Stucco,,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3831,2054,2054 e stockwell st,compton,ca,90222,3501,january,1.0,900.0,2178.0,2.0,1.0,1.0,10.0,432414.5167515253,,2.0,666.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,1950,521016.1991134958,,,Stucco,,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3832,2060,2060 e wayside st,compton,ca,90222,2401,december,1.0,980.0,2614.0,2.0,1.0,1.0,7.0,362607.6101928374,305000.0,3.0,712.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2019,2018,1953,417024.5604616831,,,Stucco,Floor/Wall,Wood,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUD,300.0
3833,2060,2060 e wayside st,compton,ca,90222,2401,february,1.0,980.0,2614.0,2.0,1.0,1.0,7.0,370615.20141721383,,2.0,712.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2019,2018,1953,425234.83503575274,,,Stucco,Floor/Wall,Wood,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUD,300.0
3834,2121,2121 e nord st,compton,ca,90222,2511,march,1.0,980.0,3713.0,2.0,1.0,1.0,7.0,307527.4861792658,280000.0,2.0,716.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,3.6666666666666665,0.3333333333333333,Single Family,2016,2016,1948,360283.2474066712,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,300.0
3835,2121,2121 e nord st,compton,ca,90222,2511,august,1.0,980.0,3713.0,2.0,1.0,1.0,7.0,302532.56990614,,2.0,716.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,3.0,1.0,Single Family,2016,2016,1948,354431.4626515448,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,300.0
3836,2141,2141 e oris st,compton,ca,90222,2522,february,1.0,980.0,2469.0,2.0,1.0,1.0,10.0,262380.7264378169,305000.0,2.0,765.0,4.0,4.0,0.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Single Family,2017,2017,1949,381076.76935016265,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3837,2141,2141 e oris st,compton,ca,90222,2522,august,1.0,980.0,2469.0,2.0,1.0,1.0,10.0,258307.1076539398,,2.0,765.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2017,2017,1949,375160.3230211983,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3838,13217,13217 s largo ave,compton,ca,90222,2614,september,1.0,1450.0,3485.0,2.0,1.0,2.0,7.0,313251.8986491028,270000.0,2.0,728.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2020,2019,1951,477835.42524055723,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3839,13217,13217 s largo ave,compton,ca,90222,2614,december,1.0,1450.0,3485.0,2.0,1.0,2.0,7.0,312768.4203462623,,2.0,728.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,Single Family,2020,2019,1951,476843.7321874863,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3840,434,434 w cressey st,compton,ca,90222,3920,september,1.0,,4792.0,2.0,1.0,1.0,7.0,442285.94180987234,370000.0,2.0,700.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,0.0,4.0,0.0,Single Family,2020,2018,1926,523343.5609777531,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,400.0
3841,434,434 w cressey st,compton,ca,90222,3920,october,1.0,,4792.0,2.0,1.0,1.0,7.0,441730.2549679562,,2.0,700.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,Single Family,2020,2018,1926,523539.08590768237,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,400.0
3842,617,617 w cherry st,compton,ca,90222,3915,may,1.0,,2497.0,2.0,1.0,1.0,7.0,279232.53426846024,225000.0,2.0,695.0,5.0,4.0,1.0,5.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,3.6666666666666665,0.3333333333333333,Single Family,2018,2017,1945,397582.268026847,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,400.0
3843,617,617 w cherry st,compton,ca,90222,3915,august,1.0,,2497.0,2.0,1.0,1.0,7.0,276757.6153435069,,2.0,695.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,Single Family,2018,2017,1945,394557.76423327334,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,400.0
3844,2138,2138 e nord st,compton,ca,90222,2530,december,1.0,980.0,2614.0,2.0,1.0,1.0,10.0,412512.852331147,299000.0,2.0,594.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2017,1949,423650.57336936676,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3845,2138,2138 e nord st,compton,ca,90222,2530,april,1.0,980.0,2614.0,2.0,1.0,1.0,10.0,419673.144593089,,2.0,594.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2017,1949,439317.17028904497,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,300.0
3846,3287,3287 louise st,lynwood,ca,90262,4263,december,3.0,1050.0,5251.0,4.0,2.0,3.0,9.0,535092.3843675926,425000.0,4.0,2096.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,3.6666666666666665,1.0,Single Family,2020,2016,1925,630114.9318191783,12.0,Roll Composition,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
3847,3287,3287 louise st,lynwood,ca,90262,4263,july,3.0,1050.0,5251.0,4.0,2.0,3.0,9.0,539153.5952248751,,4.0,2096.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,Single Family,2020,2016,1925,632980.5098276717,12.0,Roll Composition,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
3848,3367,3367 beechwood ave,lynwood,ca,90262,3301,october,1.0,,8946.0,4.0,2.0,1.0,4.0,372217.9246662119,262000.0,3.0,1720.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,Single Family,2016,2016,1915,574098.8329597504,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3849,3367,3367 beechwood ave,lynwood,ca,90262,3301,january,1.0,,8946.0,4.0,2.0,1.0,4.0,381259.2544837454,,3.0,1720.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,Single Family,2016,2016,1915,588043.9348817089,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3850,3784,3784 palm ave,lynwood,ca,90262,5103,february,2.0,,8847.0,4.0,,2.0,1.0,362707.3482306285,275000.0,4.0,2124.0,5.0,1.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2016,2015,1949,554371.0972346121,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3851,3784,3784 palm ave,lynwood,ca,90262,5103,august,2.0,,8847.0,4.0,,2.0,1.0,357732.77461575106,,4.0,2124.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,Single Family,2016,2015,1949,544305.4605005867,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3852,3958,3958 platt ave,lynwood,ca,90262,3764,april,2.0,1340.0,6697.0,4.0,2.0,2.0,4.0,454059.5159158196,345600.0,4.0,1934.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,1.0,Single Family,2016,2015,1948,587291.9682368998,15.0,Composition Shingle,Stucco,Central,Wood,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,HOA,100.0
3853,3958,3958 platt ave,lynwood,ca,90262,3764,december,2.0,1340.0,6697.0,4.0,2.0,2.0,4.0,448870.83844785695,,4.0,1934.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,Single Family,2016,2015,1948,575381.6933082113,15.0,Composition Shingle,Stucco,Central,Wood,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,HOA,100.0
3854,4134,4134 shirley ave,lynwood,ca,90262,2839,december,2.0,1120.0,5159.0,5.0,2.0,2.0,4.0,623225.247675196,495000.0,5.0,2235.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2020,2016,1946,720942.3093786994,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3855,4134,4134 shirley ave,lynwood,ca,90262,2839,october,2.0,1120.0,5159.0,5.0,2.0,2.0,4.0,624569.0600331351,,5.0,2235.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,Single Family,2020,2016,1946,722711.5642421268,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
3858,1708,1708 n largo ave,compton,ca,90222,3014,may,1.0,,2178.0,1.0,1.0,1.0,10.0,351582.38948166417,399000.0,1.0,520.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2019,1924,398654.17121242575,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0
3859,1708,1708 n largo ave,compton,ca,90222,3014,may,1.0,,2178.0,1.0,1.0,1.0,10.0,351582.38948166417,,1.0,520.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,0.0,3.3333333333333335,1.0,Single Family,2021,2019,1924,398654.17121242575,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0
3860,1600,1600 w 79th st,los angeles,ca,90047,2829,november,1.0,800.0,3920.0,3.0,1.0,2.0,4.0,475977.4525574628,399000.0,3.0,1306.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,3.3333333333333335,1.3333333333333333,Single Family,2018,2018,1929,607199.3066459863,12.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,300.0
3861,1600,1600 w 79th st,los angeles,ca,90047,2829,may,1.0,800.0,3920.0,3.0,1.0,2.0,4.0,480713.10588700586,,2.0,1306.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,Single Family,2018,2018,1929,613240.5285626214,12.0,Roll Composition,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PUD,300.0
3862,1432,1432 w 94th pl,los angeles,ca,90047,3905,november,2.0,,5663.0,3.0,1.0,3.0,4.0,519030.9286838157,456500.0,3.0,1295.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0,1.0,5.0,1.0,Single Family,2020,2020,1930,829994.6942808006,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0
3863,1432,1432 w 94th pl,los angeles,ca,90047,3905,june,2.0,,5663.0,3.0,1.0,3.0,4.0,521816.72620120586,,2.0,1295.0,4.0,2.0,0.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Single Family,2020,2020,1930,834449.5293031333,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0
3864,1633,1633 w 108th st,los angeles,ca,90047,4412,june,2.0,1200.0,4792.0,4.0,1.0,2.0,4.0,486427.3704147502,404802.0,4.0,1301.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2019,2018,1946,682179.0993803971,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUD,0.0
3865,1633,1633 w 108th st,los angeles,ca,90047,4412,july,2.0,1200.0,4792.0,4.0,1.0,2.0,4.0,485380.4750296991,,3.0,1301.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,Single Family,2019,2018,1946,680544.5318437595,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUD,0.0
