,address.houseNumber,street,city,state,zip,address.zipPlus4,sold_month,building.fullBathroomCount,lot.lotDepthFeet,mls.lotSizeSquareFeet,mls.bedroomCount,mls.floorCount,mls.bathroomCount,building.buildingQualityCode,assessment.totalAssessedValue,sale.priorSale.price,bedrooms_tagged,living_area_tagged,Bathroom_max_tagged,Bathroom_min_tagged,Bathroom_std_tagged,Bathroom_mean_tagged,Floor_max_tagged,Floor_min_tagged,Floor_std_tagged,Floor_mean_tagged,Walls_max_tagged,Walls_min_tagged,Walls_std_tagged,Walls_mean_tagged,Outview_tagged,Outview_std_tagged,Kitchen_level_tagged,Kitchen_level_std_tagged,general.propertyTypeDetail,assessment.assessmentYear,sale.lastSale.saleDate,sale.priorSale.saleDate,building.yearBuilt,sale.lastSale.price,building.styleCode,building.roofCover,building.exteriorWalls,building.heatSource,building.heatSourceCode,AC,Fireplace,SolarHeat,EvaporativeCooler,AttachedGarage,SpaorHotTub,Spa,Pool,Garage,hoa_type,hoa_amount
60,1026,1026 s oxford ave 504,los angeles,ca,90006,2398,april,2.0,,13790.0,2.0,5.0,2.0,4.0,750724.6808928868,763735.0067309001,2.0,1200.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,Condominium Unit,2021,2021,2019,2009,806909.0882860009,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,275.0
61,1026,1026 s oxford ave 504,los angeles,ca,90006,2398,june,2.0,,13790.0,2.0,5.0,2.0,4.0,742402.5151944245,757976.7770893301,2.0,1200.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,Condominium Unit,2021,2021,2019,2009,797964.0897969084,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,275.0
62,1038,1038 s berendo st,los angeles,ca,90006,2604,september,1.0,1280.0,5906.0,3.0,1.0,3.0,7.0,1383042.949806868,1368861.5442088642,3.0,1698.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2022,2021,1910,1520572.8155656548,,,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
63,1038,1038 s berendo st,los angeles,ca,90006,2604,october,1.0,1280.0,5906.0,3.0,1.0,3.0,7.0,1375451.7498510391,1361348.18267849,2.0,1698.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,Single Family,2021,2022,2021,1910,1514175.6763780962,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
64,1101,1101 s harvard blvd 406,los angeles,ca,90006,2912,december,2.0,,23101.0,3.0,4.0,2.0,1.0,818952.2227845195,832214.1873278237,3.0,1327.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,Condominium Unit,2021,2019,2018,2016,868801.1676285064,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,435.0
65,1101,1101 s harvard blvd 406,los angeles,ca,90006,2912,march,2.0,,23101.0,3.0,4.0,2.0,1.0,853021.3330712826,848352.8870305944,3.0,1327.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,4.0,0.6666666666666666,Condominium Unit,2021,2019,2018,2016,883122.8257656716,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,435.0
66,1133,1133 s hoover st 416,los angeles,ca,90006,7501,october,3.0,,21830.0,2.0,,2.0,6.0,605197.6808559112,615005.3333333334,2.0,1200.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,Condominium Unit,2021,2019,2017,2006,638172.4385161729,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,400.0
67,1133,1133 s hoover st 416,los angeles,ca,90006,7501,march,3.0,,21830.0,2.0,,2.0,6.0,625548.6773986698,625248.9175750468,2.0,1200.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,4.0,0.0,Condominium Unit,2021,2019,2017,2006,647623.4055614924,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,400.0
68,1207,1207 s westlake ave,los angeles,ca,90006,4117,august,1.0,420.0,2587.0,3.0,2.0,1.0,7.0,419941.0561951337,446407.80403374677,3.0,1472.0,5.0,5.0,0.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,0.0,5.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2014,1905,831854.0605047612,15.0,Composition Shingle,Wood,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
69,1207,1207 s westlake ave,los angeles,ca,90006,4117,january,1.0,420.0,2587.0,3.0,2.0,1.0,7.0,432271.2833897119,454773.4912445279,3.0,1472.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,Single Family,2021,2021,2014,1905,856278.7968039194,15.0,Composition Shingle,Wood,Floor/Wall,6.0,2,1,0,0,1,0,0,0,1,,
70,1446,1446 malvern ave,los angeles,ca,90006,5413,december,3.0,1300.0,6098.0,4.0,2.0,2.0,7.0,1199622.7970408087,1036769.3933700175,4.0,2534.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2019,1903,1260229.8636383566,23.0,Composition Shingle,Stucco,,,2,1,0,0,1,0,0,0,1,,
71,1446,1446 malvern ave,los angeles,ca,90006,5413,december,3.0,1300.0,6098.0,4.0,2.0,2.0,7.0,1199622.7970408087,1036769.3933700175,4.0,2534.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2021,2020,2019,1903,1260229.8636383566,23.0,Composition Shingle,Stucco,,,0,1,0,0,0,0,0,0,1,,
72,1700,1700 s hobart blvd,los angeles,ca,90006,5235,november,3.0,,5851.0,4.0,2.0,3.0,4.0,948365.2411039862,1028301.647372204,4.0,2412.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,0.0,Single Family,2021,2021,2016,1905,1351176.4428517541,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,1,HOA,700.0
72,1700,1700 s hobart blvd,los angeles,ca,90006,5235,november,3.0,,5851.0,4.0,2.0,3.0,4.0,948365.2411039862,1028301.647372204,4.0,2412.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,0.0,Single Family,2021,2021,2016,1905,1351176.4428517541,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,1,HOA,700.0
74,2262,2262 cambridge st,los angeles,ca,90006,4247,july,3.0,1250.0,5875.0,5.0,2.0,3.0,1.0,796905.6174628203,801886.8860920316,5.0,2594.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1903,1180649.9552563175,15.0,Composition Shingle,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
74,2262,2262 cambridge st,los angeles,ca,90006,4247,july,3.0,1250.0,5875.0,5.0,2.0,3.0,1.0,796905.6174628203,801886.8860920316,5.0,2594.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1903,1180649.9552563175,15.0,Composition Shingle,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
76,2231,2231 balsam ave,los angeles,ca,90064,2310,october,1.0,1350.0,6074.0,2.0,1.0,1.0,9.0,1661933.861413901,1630240.5020276783,2.0,862.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2019,1939,1736784.0110763551,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,1,0,0,0,0,0,0,0,,
76,2231,2231 balsam ave,los angeles,ca,90064,2310,october,1.0,1350.0,6074.0,2.0,1.0,1.0,9.0,1661933.861413901,1630240.5020276783,2.0,862.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2019,1939,1736784.0110763551,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,1,0,0,0,0,0,0,0,,
78,2253,2253 overland ave,los angeles,ca,90064,2025,november,1.0,1350.0,6098.0,2.0,1.0,2.0,9.0,1671334.716459198,1428528.820645518,2.0,1104.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,4.0,3.0,1.0,4.333333333333333,1.0,Single Family,2021,2020,2018,1924,1750947.711222511,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
78,2253,2253 overland ave,los angeles,ca,90064,2025,november,1.0,1350.0,6098.0,2.0,1.0,2.0,9.0,1671334.716459198,1428528.820645518,2.0,1104.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,4.0,3.0,1.0,4.333333333333333,1.0,Single Family,2021,2020,2018,1924,1750947.711222511,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
80,2263,2263 fox hills dr 204,los angeles,ca,90064,2565,august,2.0,,12501.0,2.0,3.0,2.0,2.0,823148.2016069917,864440.1925474443,2.0,950.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2018,1987,802144.9869153054,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,380.0
80,2263,2263 fox hills dr 204,los angeles,ca,90064,2565,august,2.0,,12501.0,2.0,3.0,2.0,2.0,823148.2016069917,864440.1925474443,2.0,950.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2018,1987,802144.9869153054,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,380.0
82,2280,2280 s westgate ave,los angeles,ca,90064,1332,september,1.0,,4253.0,2.0,1.0,1.0,7.0,1156888.4061865625,1201344.2473484369,2.0,738.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2021,2018,1948,1378717.347327168,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
82,2280,2280 s westgate ave,los angeles,ca,90064,1332,september,1.0,,4253.0,2.0,1.0,1.0,7.0,1156888.4061865625,1201344.2473484369,2.0,738.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2021,2018,1948,1378717.347327168,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
83,2280,2280 s westgate ave,los angeles,ca,90064,1332,june,1.0,,4253.0,2.0,1.0,1.0,7.0,1170827.2184394684,1207060.5117699355,2.0,738.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2018,1948,1395328.8736865383,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,1,0,0,0,1,,
83,2280,2280 s westgate ave,los angeles,ca,90064,1332,june,1.0,,4253.0,2.0,1.0,1.0,7.0,1170827.2184394684,1207060.5117699355,2.0,738.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2018,1948,1395328.8736865383,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,1,0,0,0,1,,
85,2491,2491 purdue ave 123,los angeles,ca,90064,5118,march,2.0,,45574.0,2.0,4.0,2.0,6.0,932636.537416494,904801.3278281617,2.0,1176.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2020,2017,1990,942730.1284257029,29.0,,Stucco,Central,3.0,0,0,0,0,1,0,0,0,1,COA,439.0
85,2491,2491 purdue ave 123,los angeles,ca,90064,5118,march,2.0,,45574.0,2.0,4.0,2.0,6.0,932636.537416494,904801.3278281617,2.0,1176.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2020,2017,1990,942730.1284257029,29.0,,Stucco,Central,3.0,0,0,0,0,1,0,0,0,1,COA,439.0
87,2542,2542 s centinela ave,west los angeles,ca,90064,2722,february,3.0,,10019.0,3.0,2.0,3.0,6.0,998414.5585653693,1033556.8907118989,3.0,1204.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Condominium Unit,2021,2021,2019,1988,1027705.288638024,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,200.0
87,2542,2542 s centinela ave,west los angeles,ca,90064,2722,february,3.0,,10019.0,3.0,2.0,3.0,6.0,998414.5585653693,1033556.8907118989,3.0,1204.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Condominium Unit,2021,2021,2019,1988,1027705.288638024,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,200.0
89,2560,2560 s centinela ave 1,los angeles,ca,90064,2775,june,3.0,,16462.0,3.0,2.0,3.0,2.0,959413.282548526,967994.6168331425,3.0,1196.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2019,2016,1986,979539.2196231344,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,375.0
89,2560,2560 s centinela ave 1,los angeles,ca,90064,2775,june,3.0,,16462.0,3.0,2.0,3.0,2.0,959413.282548526,967994.6168331425,3.0,1196.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2019,2016,1986,979539.2196231344,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,375.0
91,2713,2713 ceilhunt ave,los angeles,ca,90064,3809,may,1.0,1040.0,5227.0,3.0,1.0,1.0,4.0,937498.5664709597,1014261.0924109067,3.0,1237.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2021,2010,1951,1800913.2489736155,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
91,2713,2713 ceilhunt ave,los angeles,ca,90064,3809,may,1.0,1040.0,5227.0,3.0,1.0,1.0,4.0,937498.5664709597,1014261.0924109067,3.0,1237.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2021,2010,1951,1800913.2489736155,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
93,2852,2852 sawtelle blvd 41,los angeles,ca,90064,3756,november,2.0,,33541.0,2.0,1.0,2.0,6.0,648703.6087011191,672652.7946253616,2.0,963.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2019,1971,705433.4842197913,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,350.0
93,2852,2852 sawtelle blvd 41,los angeles,ca,90064,3756,november,2.0,,33541.0,2.0,1.0,2.0,6.0,648703.6087011191,672652.7946253616,2.0,963.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2019,1971,705433.4842197913,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,350.0
95,2884,2884 sawtelle blvd 118,los angeles,ca,90064,3742,february,2.0,,30384.0,2.0,2.0,2.0,4.0,683486.1310001926,707543.5171844885,2.0,850.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2022,2019,1971,671540.5277457599,29.0,,Stucco,Floor/Wall,6.0,1,0,0,0,0,0,0,1,1,COA,313.0
95,2884,2884 sawtelle blvd 118,los angeles,ca,90064,3742,february,2.0,,30384.0,2.0,2.0,2.0,4.0,683486.1310001926,707543.5171844885,2.0,850.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2022,2019,1971,671540.5277457599,29.0,,Stucco,Floor/Wall,6.0,1,0,0,0,0,0,0,1,1,COA,313.0
97,10404,10404 ilona ave 4,los angeles,ca,90064,2352,july,1.0,,7147.0,2.0,2.0,2.0,9.0,793767.5160864193,828286.6780730885,2.0,1191.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2019,1950,855143.6591809777,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,326.0
97,10404,10404 ilona ave 4,los angeles,ca,90064,2352,july,1.0,,7147.0,2.0,2.0,2.0,9.0,793767.5160864193,828286.6780730885,2.0,1191.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2019,1950,855143.6591809777,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,326.0
99,11808,11808 tennessee pl,los angeles,ca,90064,1319,april,2.0,1100.0,3908.0,3.0,1.0,2.0,7.0,1409054.9090558256,1433471.858787228,3.0,1136.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2021,2019,1948,1628947.7219773643,15.0,Gravel/Rock,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
99,11808,11808 tennessee pl,los angeles,ca,90064,1319,april,2.0,1100.0,3908.0,3.0,1.0,2.0,7.0,1409054.9090558256,1433471.858787228,3.0,1136.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2021,2019,1948,1628947.7219773643,15.0,Gravel/Rock,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
101,159,159 w 52nd pl,los angeles,ca,90037,3824,july,2.0,1140.0,4589.0,4.0,1.0,2.0,7.0,492947.83818766783,361550.057974328,4.0,1764.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2017,2016,1906,524310.6562909437,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
101,159,159 w 52nd pl,los angeles,ca,90037,3824,july,2.0,1140.0,4589.0,4.0,1.0,2.0,7.0,492947.83818766783,361550.057974328,4.0,1764.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2017,2016,1906,524310.6562909437,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
103,908,908 w 50th pl,los angeles,ca,90037,2942,june,2.0,,5663.0,5.0,0.0,2.0,10.0,668163.0394734028,618543.4463298675,4.0,1658.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,Duplex,2021,2018,2018,1921,702617.3128213058,31.0,,Stucco,,,0,1,0,0,0,0,0,0,0,,
103,908,908 w 50th pl,los angeles,ca,90037,2942,june,2.0,,5663.0,5.0,0.0,2.0,10.0,668163.0394734028,618543.4463298675,4.0,1658.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,Duplex,2021,2018,2018,1921,702617.3128213058,31.0,,Stucco,,,0,1,0,0,0,0,0,0,0,,
105,1133,1133 w 49th st,los angeles,ca,90037,2842,september,2.0,1300.0,5663.0,4.0,1.0,3.0,1.0,735777.3161723244,551091.3031789771,4.0,1416.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,4.0,0.0,Single Family,2021,2019,2019,1912,771527.8244505681,,,Stucco,,,0,0,0,0,0,0,0,0,0,HOA,500.0
105,1133,1133 w 49th st,los angeles,ca,90037,2842,september,2.0,1300.0,5663.0,4.0,1.0,3.0,1.0,735777.3161723244,551091.3031789771,4.0,1416.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,4.0,0.0,Single Family,2021,2019,2019,1912,771527.8244505681,,,Stucco,,,0,0,0,0,0,0,0,0,0,HOA,500.0
107,1137,1137 w 51st pl,los angeles,ca,90037,3509,november,1.0,1220.0,4792.0,3.0,1.0,2.0,7.0,721712.7184710173,459896.8717388569,3.0,1600.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,2016,1911,756091.0571188115,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
107,1137,1137 w 51st pl,los angeles,ca,90037,3509,november,1.0,1220.0,4792.0,3.0,1.0,2.0,7.0,721712.7184710173,459896.8717388569,3.0,1600.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,2016,1911,756091.0571188115,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
109,1226,1226 w 55th st,los angeles,ca,90037,3402,september,2.0,1270.0,5227.0,4.0,1.0,2.0,6.0,715093.2706947107,540332.0237113361,4.0,1404.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2020,2016,1913,742920.3159097234,,,Stucco,,,0,1,0,0,1,0,0,1,1,,
109,1226,1226 w 55th st,los angeles,ca,90037,3402,september,2.0,1270.0,5227.0,4.0,1.0,2.0,6.0,715093.2706947107,540332.0237113361,4.0,1404.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2020,2016,1913,742920.3159097234,,,Stucco,,,0,1,0,0,1,0,0,1,1,,
111,1227,1227 w 46th st,los angeles,ca,90037,2805,march,2.0,1470.0,7387.0,3.0,1.0,2.0,4.0,703062.1979473096,330495.51725513313,4.0,1970.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2016,2013,1909,450354.05925833905,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,500.0
111,1227,1227 w 46th st,los angeles,ca,90037,2805,march,2.0,1470.0,7387.0,3.0,1.0,2.0,4.0,703062.1979473096,330495.51725513313,4.0,1970.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2016,2013,1909,450354.05925833905,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,500.0
113,4259,4259 van buren pl,los angeles,ca,90037,2332,may,2.0,970.0,4356.0,3.0,1.0,2.0,1.0,734339.9403548563,496413.39425504045,3.0,1442.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,0.0,Single Family,2021,2019,2017,1919,748870.4895959448,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
113,4259,4259 van buren pl,los angeles,ca,90037,2332,may,2.0,970.0,4356.0,3.0,1.0,2.0,1.0,734339.9403548563,496413.39425504045,3.0,1442.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,0.0,Single Family,2021,2019,2017,1919,748870.4895959448,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
115,4279,4279 walton ave,los angeles,ca,90037,2427,march,3.0,1170.0,5227.0,4.0,1.0,3.0,7.0,824588.3768132218,618185.97803597,4.0,1411.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2020,2019,1920,833511.3940349203,,,Stucco,,,2,1,0,0,0,0,0,0,0,,
115,4279,4279 walton ave,los angeles,ca,90037,2427,march,3.0,1170.0,5227.0,4.0,1.0,3.0,7.0,824588.3768132218,618185.97803597,4.0,1411.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2020,2019,1920,833511.3940349203,,,Stucco,,,2,1,0,0,0,0,0,0,0,,
117,4601,4601 s budlong ave,los angeles,ca,90037,2811,december,1.0,1400.0,7000.0,4.0,2.0,2.0,7.0,902418.950927095,692558.7538913491,4.0,1828.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,Single Family,2021,2020,2020,1913,948010.7532775025,,,Stucco,,,0,1,0,0,1,0,0,0,1,HOA,500.0
117,4601,4601 s budlong ave,los angeles,ca,90037,2811,december,1.0,1400.0,7000.0,4.0,2.0,2.0,7.0,902418.950927095,692558.7538913491,4.0,1828.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,Single Family,2021,2020,2020,1913,948010.7532775025,,,Stucco,,,0,1,0,0,1,0,0,0,1,HOA,500.0
119,5011,5011 s budlong ave,los angeles,ca,90037,2827,janaury,2.0,1350.0,5941.0,4.0,1.0,2.0,4.0,821166.8355593142,639732.1224321728,4.0,1820.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,2019,1909,836001.3990529488,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,500.0
119,5011,5011 s budlong ave,los angeles,ca,90037,2827,janaury,2.0,1350.0,5941.0,4.0,1.0,2.0,4.0,821166.8355593142,639732.1224321728,4.0,1820.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,2019,1909,836001.3990529488,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,500.0
